ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
5771012,F,N,N,0,315000,Working,Secondary / secondary special,Single / not married,House / apartment,-12496,-721,1,0,0,0,Low-skill Laborers,1
5436735,M,Y,N,0,180000,Working,Secondary / secondary special,Married,House / apartment,-14875,-2739,1,0,0,0,Sales staff,2
6195954,F,Y,N,1,225000,Working,Higher education,Civil marriage,House / apartment,-12964,-1388,1,0,0,0,Sales staff,3
6053422,F,N,Y,1,180000,Commercial associate,Higher education,Separated,House / apartment,-16138,-1522,1,0,0,1,High skill tech staff,2
6141154,F,N,Y,0,90000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-9426,-1898,1,1,1,0,NA,2
6492626,F,N,Y,0,225000,Pensioner,Secondary / secondary special,Married,House / apartment,-21467,365243,1,0,0,0,NA,2
6832992,F,N,Y,2,292500,Commercial associate,Secondary / secondary special,Married,House / apartment,-11311,-3161,1,0,0,0,NA,4
5580888,M,N,N,0,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,-15953,-4780,1,0,1,0,NA,2
5236272,M,Y,N,2,157500,Working,Secondary / secondary special,Married,House / apartment,-17935,-4448,1,0,0,0,Drivers,4
6233415,F,N,Y,0,270000,Working,Secondary / secondary special,Married,House / apartment,-19008,-1689,1,0,0,0,Laborers,2
5610126,M,N,N,1,112500,Working,Secondary / secondary special,Single / not married,With parents,-13618,-1708,1,0,0,0,Drivers,2
5500281,M,Y,N,1,103500,Commercial associate,Higher education,Separated,House / apartment,-18368,-1143,1,0,0,0,Drivers,2
5552513,M,Y,Y,0,166500,Pensioner,Secondary / secondary special,Married,House / apartment,-18985,365243,1,0,1,0,NA,2
5193557,F,N,N,1,135000,Working,Secondary / secondary special,Married,Municipal apartment,-13934,-6695,1,0,0,0,Sales staff,3
5952314,F,N,Y,2,135000,Working,Secondary / secondary special,Married,House / apartment,-12871,-1121,1,0,0,0,Cooking staff,4
6560098,M,Y,Y,1,243000,Commercial associate,Secondary / secondary special,Married,House / apartment,-13323,-3614,1,0,0,0,Laborers,3
5927633,F,N,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,-10290,-2236,1,0,0,0,Cooking staff,2
6186434,F,Y,Y,0,382500,Working,Secondary / secondary special,Widow,House / apartment,-13446,-2732,1,0,1,0,NA,1
6273208,M,N,Y,0,225000,Working,Secondary / secondary special,Civil marriage,House / apartment,-16734,-7268,1,0,1,0,Security staff,2
6172643,F,Y,N,0,103500,State servant,Higher education,Married,With parents,-9855,-157,1,0,1,0,Core staff,2
5878771,F,N,Y,0,90000,Pensioner,Secondary / secondary special,Widow,House / apartment,-22409,365243,1,0,0,0,NA,1
5628794,M,N,Y,0,171000,Working,Lower secondary,Married,Municipal apartment,-14136,-1132,1,0,0,0,Laborers,2
5679647,M,Y,Y,1,990000,Working,Higher education,Married,House / apartment,-15634,-4563,1,1,0,0,NA,3
6575841,F,N,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,-16356,-4440,1,1,1,0,Core staff,2
5297612,F,N,N,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,-21776,365243,1,0,1,0,NA,2
6336275,M,Y,Y,0,211500,Working,Higher education,Married,House / apartment,-19913,-3041,1,0,0,0,Managers,2
6483986,F,N,N,1,90000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-11764,-308,1,0,0,0,Sales staff,2
5738671,F,Y,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,-15909,-1500,1,0,0,0,Private service staff,2
6469011,F,N,N,0,126000,Working,Secondary / secondary special,Single / not married,Municipal apartment,-9029,-1634,1,0,0,0,Core staff,1
5542347,M,Y,Y,0,139500,Commercial associate,Secondary / secondary special,Married,House / apartment,-18154,-1162,1,0,0,1,Drivers,2
6577638,F,N,Y,0,135000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-24689,365243,1,0,1,0,NA,1
5787752,F,N,N,0,157500,Working,Secondary / secondary special,Married,House / apartment,-16404,-1101,1,0,0,0,Cleaning staff,2
6345957,F,Y,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,-19189,-11109,1,0,0,0,Laborers,2
5823511,F,Y,Y,1,157500,Commercial associate,Secondary / secondary special,Separated,House / apartment,-14780,-933,1,0,0,0,Core staff,2
5626896,M,Y,Y,0,112500,Working,Secondary / secondary special,Single / not married,With parents,-11479,-103,1,0,0,0,Laborers,1
6562363,F,Y,Y,0,225000,Commercial associate,Higher education,Separated,House / apartment,-12289,-1655,1,0,0,0,High skill tech staff,1
6396590,F,N,Y,0,238500,State servant,Higher education,Married,House / apartment,-12765,-4443,1,0,0,0,High skill tech staff,2
5439186,F,N,N,1,202500,Working,Secondary / secondary special,Married,House / apartment,-17179,-2642,1,1,0,0,Medicine staff,3
5429214,F,N,Y,1,148500,Working,Secondary / secondary special,Married,House / apartment,-11060,-328,1,0,0,0,Sales staff,3
5628516,F,N,N,0,180000,Pensioner,Secondary / secondary special,Widow,House / apartment,-22844,365243,1,0,1,0,NA,1
6082261,F,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,-12059,-4958,1,0,0,0,NA,2
5834156,F,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,-14566,-2576,1,1,0,0,Sales staff,2
6577260,M,Y,Y,0,337500,Commercial associate,Higher education,Separated,Co-op apartment,-12071,-2469,1,0,0,0,Laborers,1
5548305,F,N,N,1,135000,Working,Secondary / secondary special,Single / not married,With parents,-13552,-313,1,0,0,1,Cooking staff,2
6258578,F,N,N,0,90000,Pensioner,Secondary / secondary special,Married,House / apartment,-21304,365243,1,0,1,0,NA,2
6032196,M,Y,N,0,126000,Working,Higher education,Married,With parents,-9322,-156,1,0,0,0,Laborers,2
5824482,M,N,N,0,180000,State servant,Higher education,Married,Rented apartment,-9925,-2120,1,0,0,0,Core staff,2
5906333,F,N,N,0,58500,Working,Secondary / secondary special,Married,House / apartment,-14893,-2918,1,0,1,0,Laborers,2
6520247,F,N,Y,0,229500,Working,Secondary / secondary special,Married,House / apartment,-16888,-5714,1,0,0,0,NA,2
5796573,M,Y,Y,1,369000,Working,Secondary / secondary special,Married,House / apartment,-14902,-724,1,0,0,1,Drivers,3
5536802,M,Y,Y,0,225000,Working,Secondary / secondary special,Married,With parents,-10322,-476,1,1,1,0,Drivers,2
6652411,F,Y,Y,2,225000,Working,Secondary / secondary special,Single / not married,House / apartment,-16207,-4590,1,0,0,0,Laborers,3
6207371,M,Y,N,0,63000,Working,Secondary / secondary special,Married,House / apartment,-21862,-13297,1,1,0,0,Laborers,2
6007866,F,N,Y,0,144000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-15730,-2085,1,0,0,0,Sales staff,1
5169282,F,N,Y,0,216000,Working,Secondary / secondary special,Married,House / apartment,-21078,-4293,1,0,0,0,Managers,2
6591112,F,Y,Y,0,189000,Working,Secondary / secondary special,Married,House / apartment,-19547,-2369,1,0,1,0,Sales staff,2
5879392,F,Y,Y,2,90000,Working,Higher education,Married,Co-op apartment,-13185,-171,1,0,1,0,Cooking staff,4
5934062,F,Y,Y,0,76500,Working,Secondary / secondary special,Married,House / apartment,-12977,-3768,1,1,1,0,Sales staff,2
5919544,F,Y,N,1,270000,Working,Higher education,Married,House / apartment,-13832,-2800,1,0,0,0,Core staff,3
5298402,F,N,N,0,112500,Working,Secondary / secondary special,Married,House / apartment,-14383,-2179,1,0,0,0,Sales staff,2
6050507,F,N,N,1,112500,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-10319,-755,1,0,0,0,Sales staff,3
6390735,M,Y,N,0,180000,Working,Secondary / secondary special,Married,House / apartment,-13104,-2548,1,0,0,0,Drivers,2
6070950,M,N,Y,1,270000,Working,Secondary / secondary special,Married,House / apartment,-11930,-5316,1,1,1,0,NA,3
5322453,M,Y,Y,2,112500,Working,Higher education,Married,House / apartment,-13282,-2386,1,0,0,0,Drivers,4
6021127,F,N,N,0,247500,Working,Secondary / secondary special,Civil marriage,Municipal apartment,-19904,-1719,1,0,0,1,Security staff,2
5840055,F,N,Y,0,135000,Working,Secondary / secondary special,Civil marriage,House / apartment,-14333,-1156,1,0,0,0,Sales staff,2
5957771,M,Y,Y,1,225000,Working,Higher education,Married,House / apartment,-13643,-3042,1,0,0,0,Core staff,3
5868633,M,Y,Y,0,180000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-9004,-1029,1,0,0,1,Laborers,1
6277100,M,N,Y,0,135000,Commercial associate,Higher education,Married,House / apartment,-9956,-1659,1,0,0,1,NA,2
5884301,M,N,Y,0,112500,Working,Secondary / secondary special,Civil marriage,House / apartment,-8309,-533,1,0,0,1,Drivers,2
5995681,F,Y,N,1,180000,Working,Secondary / secondary special,Civil marriage,House / apartment,-17305,-2022,1,0,0,0,Sales staff,3
6430014,F,N,N,0,90000,Working,Secondary / secondary special,Single / not married,House / apartment,-12671,-1763,1,0,0,1,Sales staff,1
5993342,F,N,Y,0,135000,Working,Higher education,Married,House / apartment,-23187,-4223,1,0,0,1,NA,2
5408184,F,Y,N,0,108000,Pensioner,Secondary / secondary special,Married,House / apartment,-21530,365243,1,0,0,0,NA,2
6141024,F,N,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,-17617,-6131,1,0,0,0,NA,2
6742098,F,N,Y,0,180000,Pensioner,Secondary / secondary special,Married,Municipal apartment,-21732,365243,1,0,0,0,NA,2
6079956,F,N,Y,2,45000,Working,Secondary / secondary special,Married,House / apartment,-12215,-1449,1,0,0,0,Core staff,4
6484643,F,Y,Y,0,122400,State servant,Higher education,Married,House / apartment,-15751,-1267,1,0,0,0,Managers,2
6007471,F,N,Y,0,202500,Commercial associate,Higher education,Single / not married,Municipal apartment,-11236,-224,1,0,0,1,Accountants,1
6065078,M,Y,N,1,90000,Working,Secondary / secondary special,Married,House / apartment,-13917,-438,1,0,1,0,Drivers,3
5738611,M,Y,Y,2,225000,State servant,Secondary / secondary special,Married,House / apartment,-15892,-7327,1,1,1,0,Laborers,4
6485980,F,N,Y,0,76500,Pensioner,Academic degree,Married,House / apartment,-23313,365243,1,0,0,0,NA,2
6583980,F,N,Y,1,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,-13306,-3415,1,0,1,0,Accountants,3
6070881,M,N,Y,0,157500,Working,Secondary / secondary special,Civil marriage,House / apartment,-10640,-1817,1,0,0,0,Laborers,2
5388623,M,N,Y,0,225000,Working,Secondary / secondary special,Single / not married,House / apartment,-13916,-1190,1,0,1,0,Waiters/barmen staff,1
5680859,F,N,N,1,162000,Commercial associate,Higher education,Married,House / apartment,-15012,-450,1,0,0,0,Accountants,3
6601876,F,N,Y,0,81000,Pensioner,Secondary / secondary special,Married,House / apartment,-21996,365243,1,0,0,0,NA,2
5709653,M,Y,N,0,157500,State servant,Secondary / secondary special,Married,With parents,-10218,-1233,1,1,0,0,Drivers,2
5994065,F,N,Y,0,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,-14265,-2792,1,0,0,0,Sales staff,2
6186215,F,N,N,0,225000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-22180,365243,1,0,0,0,NA,1
5805077,M,N,Y,0,180000,Working,Secondary / secondary special,Civil marriage,Rented apartment,-13334,-969,1,1,1,0,Low-skill Laborers,2
5970481,M,Y,Y,0,382500,Working,Secondary / secondary special,Married,House / apartment,-19283,-9014,1,0,0,0,High skill tech staff,2
6639711,F,Y,Y,1,144000,Working,Secondary / secondary special,Married,House / apartment,-8348,-467,1,0,0,0,Laborers,3
6637554,M,N,N,0,112500,Working,Secondary / secondary special,Single / not married,With parents,-8337,-698,1,1,1,0,Laborers,1
5625614,M,N,Y,0,288000,Working,Secondary / secondary special,Married,House / apartment,-20171,-591,1,0,0,0,High skill tech staff,2
5863794,F,N,Y,0,81000,Pensioner,Secondary / secondary special,Married,House / apartment,-23241,365243,1,0,0,0,NA,2
6539858,F,N,Y,1,135000,Commercial associate,Secondary / secondary special,Married,Rented apartment,-11709,-1059,1,0,0,0,NA,3
6090952,M,Y,Y,0,135000,Commercial associate,Higher education,Single / not married,With parents,-13572,-759,1,0,0,1,Managers,1
5552186,F,N,N,0,270000,Working,Secondary / secondary special,Separated,Municipal apartment,-16223,-287,1,0,0,0,Sales staff,1
6657977,F,N,Y,0,126000,Working,Secondary / secondary special,Married,House / apartment,-9466,-992,1,0,0,0,NA,2
5785482,M,Y,N,1,202500,Working,Higher education,Married,House / apartment,-16582,-249,1,0,0,0,Laborers,3
5317552,F,N,Y,0,148500,Working,Higher education,Married,House / apartment,-19661,-1672,1,1,0,0,NA,2
6014946,F,N,Y,0,148500,Working,Secondary / secondary special,Married,House / apartment,-16519,-232,1,1,1,0,High skill tech staff,2
5465477,F,N,Y,0,90000,Pensioner,Secondary / secondary special,Widow,House / apartment,-21747,365243,1,0,0,0,NA,1
6540352,F,N,Y,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,-19765,365243,1,0,0,0,NA,2
5824635,F,N,Y,0,90000,Pensioner,Secondary / secondary special,Married,House / apartment,-20741,365243,1,0,0,0,NA,2
5632097,M,N,N,0,202500,Working,Secondary / secondary special,Single / not married,With parents,-10447,-2372,1,1,1,0,Laborers,1
6021085,M,Y,Y,0,157500,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-12533,-957,1,0,0,1,Laborers,1
6688769,F,N,Y,1,247500,State servant,Higher education,Married,House / apartment,-17734,-8007,1,0,0,0,High skill tech staff,3
5405732,F,N,Y,0,315000,Working,Higher education,Single / not married,House / apartment,-9246,-1342,1,0,0,0,Accountants,1
6038328,F,N,N,0,157500,State servant,Secondary / secondary special,Married,Municipal apartment,-18155,-5984,1,0,0,0,Managers,2
6115888,F,Y,Y,2,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-11546,-733,1,0,1,0,Managers,4
5154934,F,Y,Y,0,81000,Commercial associate,Secondary / secondary special,Separated,House / apartment,-17139,-8495,1,0,0,0,High skill tech staff,1
5760417,F,N,Y,1,238500,Working,Secondary / secondary special,Separated,House / apartment,-18302,-3931,1,0,0,0,Core staff,2
5825900,M,Y,Y,0,157500,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16044,-822,1,0,0,0,Drivers,2
6358570,M,Y,Y,1,157500,Working,Secondary / secondary special,Married,House / apartment,-11912,-1709,1,1,0,0,NA,3
6447520,F,N,Y,1,193500,Commercial associate,Higher education,Civil marriage,With parents,-14857,-3740,1,0,0,0,Private service staff,3
5258767,F,N,Y,1,108000,Working,Secondary / secondary special,Single / not married,House / apartment,-16859,-8959,1,0,0,0,Medicine staff,2
6501344,M,N,Y,0,135000,Working,Secondary / secondary special,Single / not married,House / apartment,-16312,-1162,1,0,0,0,Drivers,1
5738424,F,Y,N,2,225000,Working,Secondary / secondary special,Married,House / apartment,-9639,-863,1,0,0,0,Sales staff,4
5541224,F,N,N,0,175500,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-13050,-4988,1,0,0,0,Laborers,1
5861051,F,N,Y,0,270000,Working,Higher education,Widow,House / apartment,-19213,-328,1,0,1,0,Private service staff,1
5701831,F,N,Y,0,180000,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-22245,365243,1,0,0,0,NA,2
5284596,F,Y,Y,1,157500,Working,Secondary / secondary special,Married,House / apartment,-9012,-222,1,0,1,0,Private service staff,3
5625949,F,Y,N,0,67500,Working,Higher education,Married,House / apartment,-18686,-134,1,0,0,0,Laborers,2
6243388,F,N,N,0,63000,Working,Secondary / secondary special,Widow,House / apartment,-23445,-236,1,0,1,0,Medicine staff,1
5792149,F,N,Y,2,58500,State servant,Lower secondary,Married,House / apartment,-10592,-767,1,0,0,0,Medicine staff,4
6132259,F,N,Y,0,135000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-20082,-4980,1,0,0,0,Accountants,1
5626669,M,N,Y,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,-23670,365243,1,0,0,0,NA,2
5918048,M,N,Y,0,126000,Working,Higher education,Married,House / apartment,-22002,-109,1,1,0,0,NA,2
5838100,M,Y,Y,1,225000,Working,Secondary / secondary special,Married,House / apartment,-16694,-351,1,0,0,0,Drivers,3
5873043,F,Y,N,0,112500,State servant,Higher education,Married,House / apartment,-16030,-2683,1,1,1,0,NA,2
5929577,F,Y,Y,0,270000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-12602,-107,1,0,0,0,NA,2
5999148,M,N,Y,0,112500,Working,Secondary / secondary special,Married,Municipal apartment,-17165,-5812,1,1,0,0,Laborers,2
6695295,M,Y,Y,1,157500,Working,Secondary / secondary special,Married,House / apartment,-12305,-2432,1,0,1,0,Drivers,3
5708832,F,N,Y,0,180000,Working,Higher education,Married,House / apartment,-16006,-1660,1,1,1,0,Managers,2
6779016,M,Y,N,0,112500,Working,Higher education,Married,House / apartment,-16271,-2573,1,0,0,0,Managers,2
5417290,F,Y,Y,2,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-10712,-1946,1,0,1,0,Sales staff,4
6124584,M,Y,Y,1,225000,Working,Secondary / secondary special,Married,House / apartment,-12161,-1852,1,0,0,1,High skill tech staff,3
5169123,M,Y,Y,1,202500,Working,Secondary / secondary special,Married,House / apartment,-13765,-2832,1,0,0,0,Laborers,3
5564547,F,Y,N,0,103500,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-20567,365243,1,0,0,0,NA,1
5290390,F,N,Y,1,90000,Working,Secondary / secondary special,Civil marriage,House / apartment,-13738,-102,1,0,0,0,Cooking staff,3
5792091,F,Y,Y,0,360000,Pensioner,Secondary / secondary special,Married,House / apartment,-18992,365243,1,0,0,0,NA,2
6621268,F,N,N,0,270000,Working,Secondary / secondary special,Single / not married,Rented apartment,-14187,-2892,1,0,0,0,Sales staff,1
6070425,F,N,Y,0,157500,Working,Higher education,Married,House / apartment,-21675,-3884,1,0,1,0,Managers,2
5976308,F,N,Y,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-19220,365243,1,0,0,0,NA,2
